,ProductItemCode,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount,ProductKey
35435,FE-6654,20201110,20201122,20201117,21981,SO70458,21.98,485
35436,FE-6654,20201110,20201122,20201117,17522,SO70459,21.98,485
35437,FE-6654,20201110,20201122,20201117,17468,SO70477,21.98,485
35438,FE-6654,20201110,20201122,20201117,17340,SO70484,21.98,485
35439,FE-6654,20201110,20201122,20201117,22095,SO70485,21.98,485
35440,FE-6654,20201110,20201122,20201117,19044,SO70487,21.98,485
35441,FE-6654,20201110,20201122,20201117,20927,SO70489,21.98,485
35442,FE-6654,20201110,20201122,20201117,13200,SO70499,21.98,485
35443,FE-6654,20201110,20201122,20201117,16967,SO70502,21.98,485
35444,FE-6654,20201111,20201123,20201118,15666,SO70530,21.98,485
35445,FE-6654,20201111,20201123,20201118,23247,SO70537,21.98,485
35446,FE-6654,20201111,20201123,20201118,13459,SO70548,21.98,485
35447,FE-6654,20201111,20201123,20201118,11518,SO70560,21.98,485
35448,FE-6654,20201111,20201123,20201118,13175,SO70561,21.98,485
35449,FE-6654,20201111,20201123,20201118,12786,SO70563,21.98,485
35450,FE-6654,20201111,20201123,20201118,13851,SO70568,21.98,485
35451,FE-6654,20201112,20201124,20201119,20911,SO70604,21.98,485
35452,FE-6654,20201112,20201124,20201119,28272,SO70626,21.98,485
35453,FE-6654,20201112,20201124,20201119,15635,SO70628,21.98,485
35454,FE-6654,20201112,20201124,20201119,13397,SO70638,21.98,485
35455,FE-6654,20201112,20201124,20201119,17433,SO70640,21.98,485
35456,FE-6654,20201112,20201124,20201119,15786,SO70653,21.98,485
35457,FE-6654,20201113,20201125,20201120,20598,SO70682,21.98,485
35458,FE-6654,20201113,20201125,20201120,13463,SO70695,21.98,485
35459,FE-6654,20201113,20201125,20201120,13385,SO70711,21.98,485
35460,FE-6654,20201113,20201125,20201120,16916,SO70714,21.98,485
35461,FE-6654,20201113,20201125,20201120,17134,SO70718,21.98,485
35462,FE-6654,20201113,20201125,20201120,17413,SO70721,21.98,485
35463,FE-6654,20201113,20201125,20201120,15799,SO70731,21.98,485
35464,FE-6654,20201114,20201126,20201121,19090,SO70756,21.98,485
35465,FE-6654,20201114,20201126,20201121,19339,SO70764,21.98,485
35466,FE-6654,20201114,20201126,20201121,12816,SO70765,21.98,485
35467,FE-6654,20201114,20201126,20201121,15667,SO70766,21.98,485
35468,FE-6654,20201114,20201126,20201121,13922,SO70780,21.98,485
35469,FE-6654,20201114,20201126,20201121,13445,SO70781,21.98,485
35470,FE-6654,20201114,20201126,20201121,18356,SO70796,21.98,485
35471,FE-6654,20201114,20201126,20201121,17542,SO70797,21.98,485
35472,FE-6654,20201114,20201126,20201121,13018,SO70804,21.98,485
35473,FE-6654,20201115,20201127,20201122,20590,SO70829,21.98,485
35474,FE-6654,20201115,20201127,20201122,19991,SO70848,21.98,485
35475,FE-6654,20201115,20201127,20201122,17008,SO70852,21.98,485
35476,FE-6654,20201115,20201127,20201122,17363,SO70854,21.98,485
35477,FE-6654,20201115,20201127,20201122,17393,SO70855,21.98,485
35478,FE-6654,20201116,20201128,20201123,19092,SO70875,21.98,485
35479,FE-6654,20201116,20201128,20201123,12826,SO70881,21.98,485
35480,FE-6654,20201116,20201128,20201123,19263,SO70883,21.98,485
35481,FE-6654,20201116,20201128,20201123,19847,SO70900,21.98,485
35482,FE-6654,20201116,20201128,20201123,11268,SO70906,21.98,485
35483,FE-6654,20201116,20201128,20201123,17441,SO70912,21.98,485
35484,FE-6654,20201116,20201128,20201123,15284,SO70913,21.98,485
35485,FE-6654,20201116,20201128,20201123,13711,SO70914,21.98,485
35486,FE-6654,20201116,20201128,20201123,12584,SO70921,21.98,485
35487,FE-6654,20201117,20201129,20201124,14837,SO70967,21.98,485
35488,FE-6654,20201117,20201129,20201124,16825,SO70968,21.98,485
35489,FE-6654,20201117,20201129,20201124,12455,SO70980,21.98,485
35490,FE-6654,20201117,20201129,20201124,18826,SO70984,21.98,485
35491,FE-6654,20201117,20201129,20201124,18067,SO70986,21.98,485
35492,FE-6654,20201117,20201129,20201124,17545,SO70988,21.98,485
35493,FE-6654,20201117,20201129,20201124,13247,SO70992,21.98,485
35494,FE-6654,20201117,20201129,20201124,18971,SO70995,21.98,485
35495,FE-6654,20201118,20201130,20201125,19569,SO71025,21.98,485
35496,FE-6654,20201118,20201130,20201125,22680,SO71032,21.98,485
35497,FE-6654,20201118,20201130,20201125,13833,SO71046,21.98,485
35498,FE-6654,20201118,20201130,20201125,12044,SO71056,21.98,485
35499,FE-6654,20201118,20201130,20201125,14327,SO71057,21.98,485
35500,FE-6654,20201118,20201130,20201125,13380,SO71060,21.98,485
35501,FE-6654,20201118,20201130,20201125,16968,SO71061,21.98,485
35502,FE-6654,20201118,20201130,20201125,17002,SO71062,21.98,485
35503,FE-6654,20201118,20201130,20201125,17013,SO71063,21.98,485
35504,FE-6654,20201118,20201130,20201125,17364,SO71066,21.98,485
35505,FE-6654,20201118,20201130,20201125,16155,SO71074,21.98,485
35506,FE-6654,20201118,20201130,20201125,15726,SO71075,21.98,485
35507,FE-6654,20201119,20201201,20201126,19667,SO71098,21.98,485
35508,FE-6654,20201119,20201201,20201126,12900,SO71122,21.98,485
35509,FE-6654,20201119,20201201,20201126,15866,SO71123,21.98,485
35510,FE-6654,20201119,20201201,20201126,19897,SO71124,21.98,485
35511,FE-6654,20201119,20201201,20201126,19710,SO71126,21.98,485
35512,FE-6654,20201120,20201202,20201127,15479,SO71169,21.98,485
35513,FE-6654,20201120,20201202,20201127,19026,SO71170,21.98,485
35514,FE-6654,20201120,20201202,20201127,13384,SO71183,21.98,485
35515,FE-6654,20201120,20201202,20201127,13161,SO71186,21.98,485
35516,FE-6654,20201121,20201203,20201128,17327,SO71222,21.98,485
35517,FE-6654,20201121,20201203,20201128,17619,SO71237,21.98,485
35518,FE-6654,20201121,20201203,20201128,16117,SO71238,21.98,485
35519,FE-6654,20201121,20201203,20201128,21464,SO71240,21.98,485
35520,FE-6654,20201121,20201203,20201128,13465,SO71241,21.98,485
35521,FE-6654,20201121,20201203,20201128,13096,SO71246,21.98,485
35522,FE-6654,20201121,20201203,20201128,18317,SO71248,21.98,485
35523,FE-6654,20201121,20201203,20201128,17524,SO71252,21.98,485
35524,FE-6654,20201121,20201203,20201128,18788,SO71253,21.98,485
35525,FE-6654,20201121,20201203,20201128,17005,SO71256,21.98,485
35526,FE-6654,20201121,20201203,20201128,17264,SO71257,21.98,485
35527,FE-6654,20201121,20201203,20201128,15789,SO71267,21.98,485
35528,FE-6654,20201121,20201203,20201128,13107,SO71268,21.98,485
35529,FE-6654,20201122,20201204,20201129,16847,SO71316,21.98,485
35530,FE-6654,20201122,20201204,20201129,15494,SO71317,21.98,485
35531,FE-6654,20201122,20201204,20201129,19992,SO71319,21.98,485
35532,FE-6654,20201122,20201204,20201129,17508,SO71323,21.98,485
35533,FE-6654,20201122,20201204,20201129,17421,SO71325,21.98,485
35534,FE-6654,20201123,20201205,20201130,15962,SO71382,21.98,485
35535,FE-6654,20201123,20201205,20201130,13317,SO71386,21.98,485
35536,FE-6654,20201123,20201205,20201130,17801,SO71388,21.98,485
35537,FE-6654,20201123,20201205,20201130,11254,SO71400,21.98,485
35538,FE-6654,20201123,20201205,20201130,19646,SO71401,21.98,485
35539,FE-6654,20201123,20201205,20201130,12968,SO71402,21.98,485
35540,FE-6654,20201123,20201205,20201130,17475,SO71407,21.98,485
35541,FE-6654,20201124,20201206,20201201,17766,SO71433,21.98,485
35542,FE-6654,20201124,20201206,20201201,21777,SO71446,21.98,485
35543,FE-6654,20201124,20201206,20201201,16264,SO71448,21.98,485
35544,FE-6654,20201124,20201206,20201201,11131,SO71456,21.98,485
35545,FE-6654,20201124,20201206,20201201,13092,SO71459,21.98,485
35546,FE-6654,20201124,20201206,20201201,17612,SO71461,21.98,485
35547,FE-6654,20201124,20201206,20201201,17536,SO71462,21.98,485
35548,FE-6654,20201124,20201206,20201201,17427,SO71463,21.98,485
35549,FE-6654,20201125,20201207,20201202,19912,SO71509,21.98,485
35550,FE-6654,20201125,20201207,20201202,15748,SO71535,21.98,485
35551,FE-6654,20201125,20201207,20201202,18320,SO71537,21.98,485
35552,FE-6654,20201125,20201207,20201202,17453,SO71538,21.98,485
35553,FE-6654,20201125,20201207,20201202,13269,SO71540,21.98,485
35554,FE-6654,20201126,20201208,20201203,22920,SO71563,21.98,485
35555,FE-6654,20201126,20201208,20201203,16342,SO71564,21.98,485
35556,FE-6654,20201126,20201208,20201203,21973,SO71565,21.98,485
35557,FE-6654,20201126,20201208,20201203,14941,SO71571,21.98,485
35558,FE-6654,20201126,20201208,20201203,12829,SO71572,21.98,485
35559,FE-6654,20201126,20201208,20201203,14410,SO71585,21.98,485
35560,FE-6654,20201126,20201208,20201203,15049,SO71586,21.98,485
35561,FE-6654,20201126,20201208,20201203,12822,SO71589,21.98,485
35562,FE-6654,20201126,20201208,20201203,16912,SO71597,21.98,485
35563,FE-6654,20201127,20201209,20201204,18195,SO71625,21.98,485
35564,FE-6654,20201127,20201209,20201204,19073,SO71631,21.98,485
35565,FE-6654,20201127,20201209,20201204,17212,SO71650,21.98,485
35566,FE-6654,20201127,20201209,20201204,13282,SO71659,21.98,485
35567,FE-6654,20201127,20201209,20201204,14333,SO71661,21.98,485
35568,FE-6654,20201127,20201209,20201204,17594,SO71667,21.98,485
35569,FE-6654,20201127,20201209,20201204,15288,SO71670,21.98,485
35570,FE-6654,20201128,20201210,20201205,22855,SO71698,21.98,485
35571,FE-6654,20201128,20201210,20201205,16566,SO71705,21.98,485
35572,FE-6654,20201128,20201210,20201205,22080,SO71724,21.98,485
35573,FE-6654,20201128,20201210,20201205,16914,SO71739,21.98,485
35574,FE-6654,20201128,20201210,20201205,18785,SO71741,21.98,485
35575,FE-6654,20201128,20201210,20201205,18922,SO71744,21.98,485
35576,FE-6654,20201128,20201210,20201205,17141,SO71745,21.98,485
35577,FE-6654,20201129,20201211,20201206,12863,SO71961,21.98,485
35578,FE-6654,20201129,20201211,20201206,20084,SO71974,21.98,485
35579,FE-6654,20201129,20201211,20201206,13441,SO71977,21.98,485
35580,FE-6654,20201130,20201212,20201207,16290,SO72011,21.98,485
35581,FE-6654,20201130,20201212,20201207,16273,SO72012,21.98,485
35582,FE-6654,20201130,20201212,20201207,18144,SO72028,21.98,485
35583,FE-6654,20201130,20201212,20201207,13335,SO72037,21.98,485
35584,FE-6654,20201130,20201212,20201207,16800,SO72038,21.98,485
35585,FE-6654,20201130,20201212,20201207,13389,SO72040,21.98,485
35586,FE-6654,20201130,20201212,20201207,13729,SO72042,21.98,485
35587,FE-6654,20201201,20201213,20201208,19385,SO72091,21.98,485
35588,FE-6654,20201201,20201213,20201208,18878,SO72095,21.98,485
35589,FE-6654,20201201,20201213,20201208,13024,SO72105,21.98,485
35590,FE-6654,20201202,20201214,20201209,19439,SO72142,21.98,485
35591,FE-6654,20201202,20201214,20201209,14898,SO72154,21.98,485
35592,FE-6654,20201202,20201214,20201209,11881,SO72160,21.98,485
35593,FE-6654,20201202,20201214,20201209,16211,SO72163,21.98,485
35594,FE-6654,20201203,20201215,20201210,13755,SO72216,21.98,485
35595,FE-6654,20201203,20201215,20201210,13375,SO72217,21.98,485
35596,FE-6654,20201203,20201215,20201210,19823,SO72218,21.98,485
35597,FE-6654,20201203,20201215,20201210,16190,SO72219,21.98,485
35598,FE-6654,20201203,20201215,20201210,18849,SO72240,21.98,485
35599,FE-6654,20201203,20201215,20201210,16620,SO72253,21.98,485
35600,FE-6654,20201204,20201216,20201211,18263,SO72275,21.98,485
35601,FE-6654,20201204,20201216,20201211,14460,SO72303,21.98,485
35602,FE-6654,20201204,20201216,20201211,13276,SO72312,21.98,485
35603,FE-6654,20201204,20201216,20201211,11736,SO72313,21.98,485
35604,FE-6654,20201204,20201216,20201211,13151,SO72314,21.98,485
35605,FE-6654,20201204,20201216,20201211,17585,SO72315,21.98,485
35606,FE-6654,20201204,20201216,20201211,13734,SO72317,21.98,485
35607,FE-6654,20201205,20201217,20201212,16749,SO72377,21.98,485
35608,FE-6654,20201205,20201217,20201212,16876,SO72393,21.98,485
35609,FE-6654,20201205,20201217,20201212,14025,SO72398,21.98,485
35610,FE-6654,20201205,20201217,20201212,18850,SO72399,21.98,485
35611,FE-6654,20201205,20201217,20201212,18864,SO72400,21.98,485
35612,FE-6654,20201205,20201217,20201212,18560,SO72402,21.98,485
35613,FE-6654,20201205,20201217,20201212,13733,SO72403,21.98,485
35614,FE-6654,20201205,20201217,20201212,18611,SO72404,21.98,485
35615,FE-6654,20201205,20201217,20201212,18528,SO72406,21.98,485
35616,FE-6654,20201205,20201217,20201212,13462,SO72407,21.98,485
35617,FE-6654,20201205,20201217,20201212,18513,SO72408,21.98,485
35618,FE-6654,20201205,20201217,20201212,18460,SO72409,21.98,485
35619,FE-6654,20201206,20201218,20201213,19580,SO72441,21.98,485
35620,FE-6654,20201206,20201218,20201213,18279,SO72442,21.98,485
35621,FE-6654,20201206,20201218,20201213,12369,SO72443,21.98,485
35622,FE-6654,20201206,20201218,20201213,19420,SO72450,21.98,485
35623,FE-6654,20201206,20201218,20201213,11752,SO72452,21.98,485
35624,FE-6654,20201206,20201218,20201213,26194,SO72453,21.98,485
35625,FE-6654,20201206,20201218,20201213,14408,SO72464,21.98,485
35626,FE-6654,20201206,20201218,20201213,13934,SO72465,21.98,485
35627,FE-6654,20201206,20201218,20201213,18138,SO72467,21.98,485
35628,FE-6654,20201206,20201218,20201213,13021,SO72492,21.98,485
35629,FE-6654,20201206,20201218,20201213,13111,SO72495,21.98,485
35630,FE-6654,20201207,20201219,20201214,15620,SO72521,21.98,485
35631,FE-6654,20201207,20201219,20201214,20773,SO72535,21.98,485
35632,FE-6654,20201207,20201219,20201214,11726,SO72544,21.98,485
35633,FE-6654,20201207,20201219,20201214,15422,SO72548,21.98,485
35634,FE-6654,20201207,20201219,20201214,13482,SO72549,21.98,485
35635,FE-6654,20201207,20201219,20201214,18432,SO72552,21.98,485
35636,FE-6654,20201207,20201219,20201214,18435,SO72553,21.98,485
35637,FE-6654,20201207,20201219,20201214,18478,SO72554,21.98,485
35638,FE-6654,20201207,20201219,20201214,16607,SO72561,21.98,485
35639,FE-6654,20201208,20201220,20201215,19454,SO72590,21.98,485
35640,FE-6654,20201208,20201220,20201215,19340,SO72594,21.98,485
35641,FE-6654,20201208,20201220,20201215,20202,SO72609,21.98,485
35642,FE-6654,20201208,20201220,20201215,18422,SO72619,21.98,485
35643,FE-6654,20201209,20201221,20201216,14034,SO72641,21.98,485
35644,FE-6654,20201209,20201221,20201216,18745,SO72643,21.98,485
35645,FE-6654,20201209,20201221,20201216,13572,SO72649,21.98,485
35646,FE-6654,20201209,20201221,20201216,17834,SO72650,21.98,485
35647,FE-6654,20201209,20201221,20201216,17978,SO72651,21.98,485
35648,FE-6654,20201209,20201221,20201216,14991,SO72655,21.98,485
35649,FE-6654,20201209,20201221,20201216,15614,SO72656,21.98,485
35650,FE-6654,20201209,20201221,20201216,21835,SO72659,21.98,485
35651,FE-6654,20201209,20201221,20201216,19302,SO72662,21.98,485
35652,FE-6654,20201209,20201221,20201216,21308,SO72674,21.98,485
35653,FE-6654,20201209,20201221,20201216,19054,SO72678,21.98,485
35654,FE-6654,20201209,20201221,20201216,16370,SO72688,21.98,485
35655,FE-6654,20201209,20201221,20201216,14026,SO72694,21.98,485
35656,FE-6654,20201209,20201221,20201216,18429,SO72697,21.98,485
35657,FE-6654,20201209,20201221,20201216,13022,SO72706,21.98,485
35658,FE-6654,20201210,20201222,20201217,20716,SO72737,21.98,485
35659,FE-6654,20201210,20201222,20201217,16541,SO72739,21.98,485
35660,FE-6654,20201210,20201222,20201217,16288,SO72740,21.98,485
35661,FE-6654,20201210,20201222,20201217,13857,SO72753,21.98,485
35662,FE-6654,20201210,20201222,20201217,13475,SO72754,21.98,485
35663,FE-6654,20201210,20201222,20201217,13727,SO72755,21.98,485
35664,FE-6654,20201210,20201222,20201217,19055,SO72758,21.98,485
35665,FE-6654,20201210,20201222,20201217,16497,SO72764,21.98,485
35666,FE-6654,20201210,20201222,20201217,17509,SO72766,21.98,485
35667,FE-6654,20201210,20201222,20201217,18578,SO72767,21.98,485
35668,FE-6654,20201210,20201222,20201217,18398,SO72771,21.98,485
35669,FE-6654,20201211,20201223,20201218,21516,SO72794,21.98,485
35670,FE-6654,20201211,20201223,20201218,13928,SO72813,21.98,485
35671,FE-6654,20201211,20201223,20201218,14972,SO72814,21.98,485
35672,FE-6654,20201212,20201224,20201219,20051,SO72850,21.98,485
35673,FE-6654,20201212,20201224,20201219,17493,SO72856,21.98,485
35674,FE-6654,20201212,20201224,20201219,23612,SO72863,21.98,485
35675,FE-6654,20201212,20201224,20201219,15089,SO72869,21.98,485
35676,FE-6654,20201212,20201224,20201219,19305,SO72872,21.98,485
35677,FE-6654,20201212,20201224,20201219,22981,SO72875,21.98,485
35678,FE-6654,20201212,20201224,20201219,14042,SO72886,21.98,485
35679,FE-6654,20201212,20201224,20201219,14479,SO72887,21.98,485
35680,FE-6654,20201212,20201224,20201219,14698,SO72890,21.98,485
35681,FE-6654,20201212,20201224,20201219,13054,SO72901,21.98,485
35682,FE-6654,20201212,20201224,20201219,12875,SO72903,21.98,485
35683,FE-6654,20201212,20201224,20201219,18581,SO72906,21.98,485
35684,FE-6654,20201212,20201224,20201219,15427,SO72908,21.98,485
35685,FE-6654,20201212,20201224,20201219,18441,SO72909,21.98,485
35686,FE-6654,20201213,20201225,20201220,13518,SO72952,21.98,485
35687,FE-6654,20201213,20201225,20201220,22029,SO72959,21.98,485
35688,FE-6654,20201213,20201225,20201220,13767,SO72966,21.98,485
35689,FE-6654,20201213,20201225,20201220,16546,SO72967,21.98,485
35690,FE-6654,20201213,20201225,20201220,22817,SO72968,21.98,485
35691,FE-6654,20201213,20201225,20201220,22816,SO72969,21.98,485
35692,FE-6654,20201213,20201225,20201220,21054,SO72971,21.98,485
35693,FE-6654,20201213,20201225,20201220,21124,SO72993,21.98,485
35694,FE-6654,20201213,20201225,20201220,12790,SO72999,21.98,485
35695,FE-6654,20201213,20201225,20201220,13323,SO73000,21.98,485
35696,FE-6654,20201213,20201225,20201220,13726,SO73005,21.98,485
35697,FE-6654,20201214,20201226,20201221,14082,SO73068,21.98,485
35698,FE-6654,20201214,20201226,20201221,18894,SO73070,21.98,485
35699,FE-6654,20201214,20201226,20201221,16638,SO73075,21.98,485
35700,FE-6654,20201215,20201227,20201222,17323,SO73102,21.98,485
35701,FE-6654,20201215,20201227,20201222,20575,SO73115,21.98,485
35702,FE-6654,20201215,20201227,20201222,16271,SO73118,21.98,485
35703,FE-6654,20201215,20201227,20201222,14781,SO73141,21.98,485
35704,FE-6654,20201215,20201227,20201222,18515,SO73156,21.98,485
35705,FE-6654,20201215,20201227,20201222,18511,SO73157,21.98,485
35706,FE-6654,20201215,20201227,20201222,13878,SO73158,21.98,485
35707,FE-6654,20201216,20201228,20201223,13552,SO73192,21.98,485
35708,FE-6654,20201216,20201228,20201223,23301,SO73205,21.98,485
35709,FE-6654,20201216,20201228,20201223,13306,SO73221,21.98,485
35710,FE-6654,20201216,20201228,20201223,16210,SO73225,21.98,485
35711,FE-6654,20201216,20201228,20201223,18594,SO73226,21.98,485
35712,FE-6654,20201216,20201228,20201223,18613,SO73228,21.98,485
35713,FE-6654,20201216,20201228,20201223,15530,SO73229,21.98,485
35714,FE-6654,20201217,20201229,20201224,13008,SO73261,21.98,485
35715,FE-6654,20201217,20201229,20201224,24841,SO73268,21.98,485
35716,FE-6654,20201217,20201229,20201224,15324,SO73288,21.98,485
35717,FE-6654,20201217,20201229,20201224,18604,SO73290,21.98,485
35718,FE-6654,20201217,20201229,20201224,12891,SO73298,21.98,485
35719,FE-6654,20201217,20201229,20201224,12899,SO73299,21.98,485
35720,FE-6654,20201217,20201229,20201224,12527,SO73301,21.98,485
35721,FE-6654,20201217,20201229,20201224,18808,SO73303,21.98,485
35722,FE-6654,20201217,20201229,20201224,18838,SO73304,21.98,485
35723,FE-6654,20201218,20201230,20201225,25950,SO73354,21.98,485
35724,FE-6654,20201218,20201230,20201225,14638,SO73361,21.98,485
35725,FE-6654,20201218,20201230,20201225,14437,SO73362,21.98,485
35726,FE-6654,20201218,20201230,20201225,13754,SO73363,21.98,485
35727,FE-6654,20201218,20201230,20201225,15076,SO73364,21.98,485
35728,FE-6654,20201218,20201230,20201225,16251,SO73365,21.98,485
35729,FE-6654,20201218,20201230,20201225,18479,SO73379,21.98,485
35730,FE-6654,20201218,20201230,20201225,16656,SO73384,21.98,485
35731,FE-6654,20201218,20201230,20201225,17510,SO73394,21.98,485
35732,FE-6654,20201219,20201231,20201226,20021,SO73448,21.98,485
35733,FE-6654,20201219,20201231,20201226,15424,SO73451,21.98,485
35734,FE-6654,20201219,20201231,20201226,20096,SO73452,21.98,485
35735,FE-6654,20201220,20210101,20201227,16926,SO73506,21.98,485
35736,FE-6654,20201220,20210101,20201227,22161,SO73527,21.98,485
35737,FE-6654,20201220,20210101,20201227,14252,SO73538,21.98,485
35738,FE-6654,20201220,20210101,20201227,13470,SO73539,21.98,485
35739,FE-6654,20201220,20210101,20201227,14551,SO73540,21.98,485
35740,FE-6654,20201220,20210101,20201227,12778,SO73553,21.98,485
35741,FE-6654,20201220,20210101,20201227,18905,SO73555,21.98,485
35742,FE-6654,20201220,20210101,20201227,18818,SO73556,21.98,485
35743,FE-6654,20201220,20210101,20201227,13725,SO73559,21.98,485
35744,FE-6654,20201222,20210103,20201229,13537,SO73657,21.98,485
35745,FE-6654,20201222,20210103,20201229,12879,SO73684,21.98,485
35746,FE-6654,20201222,20210103,20201229,18518,SO73688,21.98,485
35747,FE-6654,20201223,20210104,20201230,16332,SO73718,21.98,485
35748,FE-6654,20201223,20210104,20201230,15010,SO73746,21.98,485
35749,FE-6654,20201223,20210104,20201230,18533,SO73756,21.98,485
35750,FE-6654,20201223,20210104,20201230,13118,SO73765,21.98,485
35751,FE-6654,20201223,20210104,20201230,16350,SO73766,21.98,485
35752,FE-6654,20201224,20210105,20201231,18271,SO73796,21.98,485
35753,FE-6654,20201224,20210105,20201231,14838,SO73804,21.98,485
35754,FE-6654,20201224,20210105,20201231,13859,SO73824,21.98,485
35755,FE-6654,20201224,20210105,20201231,17201,SO73826,21.98,485
35756,FE-6654,20201224,20210105,20201231,18547,SO73838,21.98,485
35757,FE-6654,20201224,20210105,20201231,18413,SO73842,21.98,485
35758,FE-6654,20201224,20210105,20201231,20483,SO73843,21.98,485
35759,FE-6654,20201225,20210106,20210101,15440,SO73875,21.98,485
35760,FE-6654,20201225,20210106,20210101,11432,SO73877,21.98,485
35761,FE-6654,20201225,20210106,20210101,17197,SO73898,21.98,485
35762,FE-6654,20201225,20210106,20210101,15197,SO73906,21.98,485
35763,FE-6654,20201225,20210106,20210101,13311,SO73907,21.98,485
35764,FE-6654,20201225,20210106,20210101,18540,SO73911,21.98,485
35765,FE-6654,20201225,20210106,20210101,22713,SO73913,21.98,485
35766,FE-6654,20201225,20210106,20210101,16496,SO73923,21.98,485
35767,FE-6654,20201226,20210107,20210102,19100,SO73947,21.98,485
35768,FE-6654,20201226,20210107,20210102,16289,SO73958,21.98,485
35769,FE-6654,20201226,20210107,20210102,21431,SO73977,21.98,485
35770,FE-6654,20201226,20210107,20210102,18539,SO73994,21.98,485
35771,FE-6654,20201226,20210107,20210102,18516,SO73996,21.98,485
35772,FE-6654,20201226,20210107,20210102,13728,SO73997,21.98,485
35773,FE-6654,20201226,20210107,20210102,13700,SO74000,21.98,485
35774,FE-6654,20201227,20210108,20210103,22005,SO74034,21.98,485
35775,FE-6654,20201227,20210108,20210103,13751,SO74061,21.98,485
35776,FE-6654,20201228,20210109,20210104,22923,SO74098,21.98,485
35777,FE-6654,20201228,20210109,20210104,21975,SO74099,21.98,485
35778,FE-6654,20201228,20210109,20210104,21992,SO74100,21.98,485
35779,FE-6654,20201228,20210109,20210104,21266,SO74130,21.98,485
35780,FE-6654,20201228,20210109,20210104,14055,SO74136,21.98,485
35781,FE-6654,20201229,20210110,20210105,17500,SO74151,21.98,485
35782,FE-6654,20201229,20210110,20210105,19200,SO74172,21.98,485
35783,FE-6654,20201229,20210110,20210105,16191,SO74175,21.98,485
35784,FE-6654,20201229,20210110,20210105,20144,SO74176,21.98,485
35785,FE-6654,20201230,20210111,20210106,11133,SO74212,21.98,485
35786,FE-6654,20201230,20210111,20210106,13390,SO74215,21.98,485
35787,FE-6654,20201230,20210111,20210106,13321,SO74216,21.98,485
35788,FE-6654,20201231,20210112,20210107,22978,SO74219,21.98,485
35789,FE-6654,20201231,20210112,20210107,20508,SO74233,21.98,485
35790,FE-6654,20201231,20210112,20210107,20330,SO74234,21.98,485
35791,FE-6654,20201231,20210112,20210107,11185,SO74245,21.98,485
35792,FE-6654,20201231,20210112,20210107,19223,SO74249,21.98,485
35793,FE-6654,20201231,20210112,20210107,18812,SO74250,21.98,485
35794,FE-6654,20210101,20210113,20210108,19091,SO74257,21.98,485
35795,FE-6654,20210101,20210113,20210108,18304,SO74258,21.98,485
35796,FE-6654,20210101,20210113,20210108,17491,SO74276,21.98,485
35797,FE-6654,20210102,20210114,20210109,16930,SO74277,21.98,485
35798,FE-6654,20210102,20210114,20210109,18535,SO74295,21.98,485
35799,FE-6654,20210102,20210114,20210109,14980,SO74300,21.98,485
35800,FE-6654,20210103,20210115,20210110,17237,SO74308,21.98,485
35801,FE-6654,20210103,20210115,20210110,17375,SO74309,21.98,485
35802,FE-6654,20210104,20210116,20210111,23020,SO74349,21.98,485
35803,FE-6654,20210104,20210116,20210111,13919,SO74353,21.98,485
35804,FE-6654,20210104,20210116,20210111,15259,SO74354,21.98,485
35805,FE-6654,20210104,20210116,20210111,16133,SO74363,21.98,485
35806,FE-6654,20210105,20210117,20210112,19651,SO74367,21.98,485
35807,FE-6654,20210105,20210117,20210112,14340,SO74398,21.98,485
35808,FE-6654,20210105,20210117,20210112,18642,SO74399,21.98,485
35809,FE-6654,20210105,20210117,20210112,12890,SO74412,21.98,485
35810,FE-6654,20210105,20210117,20210112,12417,SO74413,21.98,485
35811,FE-6654,20210105,20210117,20210112,16849,SO74414,21.98,485
35812,FE-6654,20210106,20210118,20210113,14361,SO74434,21.98,485
35813,FE-6654,20210106,20210118,20210113,12792,SO74439,21.98,485
35814,FE-6654,20210106,20210118,20210113,12911,SO74440,21.98,485
35815,FE-6654,20210107,20210119,20210114,19150,SO74457,21.98,485
35816,FE-6654,20210107,20210119,20210114,16188,SO74458,21.98,485
35817,FE-6654,20210107,20210119,20210114,18155,SO74459,21.98,485
35818,FE-6654,20210107,20210119,20210114,15856,SO74466,21.98,485
35819,FE-6654,20210107,20210119,20210114,17338,SO74467,21.98,485
35820,FE-6654,20210107,20210119,20210114,17126,SO74468,21.98,485
35821,FE-6654,20210108,20210120,20210115,22771,SO74491,21.98,485
35822,FE-6654,20210109,20210121,20210116,13094,SO74531,21.98,485
35823,FE-6654,20210110,20210122,20210117,18711,SO74534,21.98,485
35824,FE-6654,20210110,20210122,20210117,13481,SO74544,21.98,485
35825,FE-6654,20210110,20210122,20210117,14247,SO74545,21.98,485
35826,FE-6654,20210110,20210122,20210117,13281,SO74549,21.98,485
35827,FE-6654,20210112,20210124,20210119,17210,SO74607,21.98,485
35828,FE-6654,20210112,20210124,20210119,22807,SO74609,21.98,485
35829,FE-6654,20210112,20210124,20210119,12876,SO74617,21.98,485
35830,FE-6654,20210113,20210125,20210120,13491,SO74648,21.98,485
35831,FE-6654,20210113,20210125,20210120,19220,SO74650,21.98,485
35832,FE-6654,20210114,20210126,20210121,14431,SO74671,21.98,485
